relative_label,top_folder,extension,category,size_mb,size_bucket,study_signal
6-人物模型（不定期更新）/模型-3D美女模型100+款/Dungeon_Hestia (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.712,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Echo (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.637,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Ein (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,7.052,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Eisen (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.682,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Elizabeth.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,11.714,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Emodin (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,15.261,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Fafnir.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.799,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Fenrir (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,25.846,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Francesca_Another (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,9.623,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Frey (Sophia)(v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.709,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Frey (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,26.447,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Frey_FirstAnniversary (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,21.502,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Frey_R (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,11.123,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Gabriel (Boss)(v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,16.039,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Garam (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,11.504,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Gigamachina (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.001,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Habub (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,17.942,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Hades (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,28.733,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Halt (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.221,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Hanna (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.478,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Hanna.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.295,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/HanRyang (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,19.931,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Hephaistos (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.096,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Heracles (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,14.422,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Heracles_TS (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,6.09,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Hestia Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,36.366,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Hope (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.242,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/HyunCheon (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,26.954,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Ian (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.237,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Iroha (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.167,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Isaac Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,18.668,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Jannedaarc Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,22.218,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/JJ (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.805,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Juggernaut (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,162.332,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Kalkin Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,11.946,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Kiki (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.231,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Lemnon (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,11.39,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Lethe Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,21.795,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Lilietta (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,13.09,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Lohengrin (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,16.921,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Lumbra (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,7.598,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Luna (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,37.647,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Magnus (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,9.38,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Marugan (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,10.077,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Melissa (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,9.572,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Miku Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,23.609,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Mimic (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,1.937,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Monsto_Dartagnan (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,7.501,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Monsto_Lucifer (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.904,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Monsto_Uriel (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,11.45,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Moojin (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,15.862,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Myer (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,13.544,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Naria (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,15.748,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Nat (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,17.345,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/NegativeKing (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,21.51,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Nemesis (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,21.488,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Nerisa Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.459,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Next (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,16.356,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Nosa (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.489,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Olivia (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,15.708,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Ophelia (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,15.815,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Path (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,7.948,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Poseidon (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,14.704,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rachel (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,16.911,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Raid_Sphinx (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,9.807,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Reak (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,10.365,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rei (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,6.868,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Reiz and Reina (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,14.242,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Relena (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.552,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rezero_Emilia (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.507,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rezero_Rem + Buddy (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,9.216,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Riah (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,25.71,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rilith (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,22.872,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rin (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.307,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Rito (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,12.89,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Sech (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.66,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Shyati (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,10.257,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Skadi Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,37.186,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Stona (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.29,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Styx.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.148,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/SunWuKong.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,26.172,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Tara (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,9.584,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Tarantella (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.751,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Teze Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,23.014,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Vandalis (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.177,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Velvet (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,17.952,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Vice (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,15.365,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Vief (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.605,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Vier (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.098,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Violetta (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,27.449,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/WarChief Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,8.171,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Wei (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.515,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Wendy (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,3.082,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/WhiteSnow Pack (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,34.419,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/WildHarpy.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,4.105,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Wish (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,21.332,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Wolf (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,5.379,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Xanthippe (Redhood)(v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,6.802,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Xanthippe (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,23.739,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Xylo (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,13.183,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Youko (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,6.961,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-3D美女模型100+款/Zeus (v1.0).zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,20.73,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/BB/BB 兼容blender2.8以上.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,59.586,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Guy with Mask Tattoo/兼容blender2.79 guy_with_mask_tattoo.blend,6-人物模型（不定期更新）,.blend,modeling_case,47.425,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Ishtar/Ishtar 兼容blender2.82以上.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,34.866,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/kama/kama_1080p.png,6-人物模型（不定期更新）,.png,material_texture,2.039,small,"study texture role: base color, roughness, normal, bump, opacity, or decals"
6-人物模型（不定期更新）/模型-二次元模型/blender模型/kama/kama_4k.png,6-人物模型（不定期更新）,.png,material_texture,10.29,small,"study texture role: base color, roughness, normal, bump, opacity, or decals"
6-人物模型（不定期更新）/模型-二次元模型/blender模型/kama/kama_v1.0.blend,6-人物模型（不定期更新）,.blend,modeling_case,27.597,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Marvel Wasp/兼容blender2.79 wasp_gumroad.blend,6-人物模型（不定期更新）,.blend,modeling_case,7.674,small,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-二次元模型/blender模型/miko(T-Pose)/miko(T-Pose).7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,5.928,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Miyamoto Musashi/兼容blender2.9+miyamoto_musashi_v1.0.blend,6-人物模型（不定期更新）,.blend,modeling_case,84.519,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-二次元模型/blender模型/saber 2/Saber 2 兼容blender2.82以上.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,26.03,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/saber/Saber 兼容blender2.82以上.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,80.302,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Scathach/Scathach.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,21.759,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/sena/sena_tpose_1.0.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,11.999,small,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Shuten Douji/Shuten Douji.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,127.055,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/Workout/Workout 兼容blender2.93以上.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,105.637,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-二次元模型/blender模型/yangguifei/yang_guifei_v1.0.blend,6-人物模型（不定期更新）,.blend,modeling_case,51.318,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/DiaoChanBigAssJacket.rar,6-人物模型（不定期更新）,.rar,archived_asset_pack,899.267,large,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/恶魔女孩/恶魔女孩.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,1044.458,very_large,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/樱草.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,2432.931,very_large,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/神秘的主角X/神秘的主角X.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,1291.626,very_large,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/祭祀（有姿势，无骨骼）/Priestess.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,80.168,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/精灵剑士/ElfSwordmaster.blend,6-人物模型（不定期更新）,.blend,modeling_case,109.48,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/精灵剑士/精灵剑士.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,458.761,large,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/精灵骑士/ElfPaladin.blend,6-人物模型（不定期更新）,.blend,modeling_case,114.577,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/精灵骑士/精灵骑士.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,218.14,medium,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/蒂法/蒂法.7z,6-人物模型（不定期更新）,.7z,archived_asset_pack,814.027,large,unpack selectively before study; do not publish raw archive content
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/部落女神/PillarWoman.blend,6-人物模型（不定期更新）,.blend,modeling_case,117.254,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
6-人物模型（不定期更新）/模型-次时代CG女性人物3D角色/部落女神/部落女神.zip,6-人物模型（不定期更新）,.zip,archived_asset_pack,359.277,large,unpack selectively before study; do not publish raw archive content
7-其它模型（不定期更新）/7-其它模型（不定期更新）.zip,7-其它模型（不定期更新）,.zip,archived_asset_pack,361.87,large,unpack selectively before study; do not publish raw archive content
7-其它模型（不定期更新）/模型.rar,7-其它模型（不定期更新）,.rar,archived_asset_pack,153.824,medium,unpack selectively before study; do not publish raw archive content
7-其它模型（不定期更新）/模型_20260419133937.rar,7-其它模型（不定期更新）,.rar,archived_asset_pack,153.824,medium,unpack selectively before study; do not publish raw archive content
7-其它模型（不定期更新）/练习素材（按需下载））/保龄球/保龄球.blend,7-其它模型（不定期更新）,.blend,modeling_case,106.781,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
7-其它模型（不定期更新）/练习素材（按需下载））/咖啡机/咖啡机.blend,7-其它模型（不定期更新）,.blend,modeling_case,8.488,small,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
7-其它模型（不定期更新）/练习素材（按需下载））/头戴耳机/784头戴耳机.rar,7-其它模型（不定期更新）,.rar,archived_asset_pack,39.732,medium,unpack selectively before study; do not publish raw archive content
7-其它模型（不定期更新）/练习素材（按需下载））/奥迪R8橙色/奥迪Q3橙色.blend1,7-其它模型（不定期更新）,.blend1,modeling_case,28.672,medium,practice case suitable for rebuilding step by step
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/license.txt,7-其它模型（不定期更新）,.txt,license_or_note,0.001,tiny,practice case suitable for rebuilding step by step
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/scene.bin,7-其它模型（不定期更新）,.bin,other,2.993,small,practice case suitable for rebuilding step by step
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/scene.gltf,7-其它模型（不定期更新）,.gltf,modeling_case,0.047,tiny,"import to compare topology, scale, UVs, and material slots"
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/textures/lambert1_baseColor.png,7-其它模型（不定期更新）,.png,material_texture,0.469,tiny,"study texture role: base color, roughness, normal, bump, opacity, or decals"
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/textures/lambert1_emissive.png,7-其它模型（不定期更新）,.png,material_texture,0.013,tiny,"study texture role: base color, roughness, normal, bump, opacity, or decals"
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/textures/lambert1_metallicRoughness.png,7-其它模型（不定期更新）,.png,material_texture,3.563,small,"study texture role: base color, roughness, normal, bump, opacity, or decals"
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/pivot_demo_journey/textures/lambert1_normal.png,7-其它模型（不定期更新）,.png,material_texture,6.455,small,"study texture role: base color, roughness, normal, bump, opacity, or decals"
7-其它模型（不定期更新）/练习素材（按需下载））/女法师/女法师.blend,7-其它模型（不定期更新）,.blend,modeling_case,25.686,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
7-其它模型（不定期更新）/练习素材（按需下载））/直升机文件/直升机.blend,7-其它模型（不定期更新）,.blend,modeling_case,45.584,medium,"open in Blender to study composition, object hierarchy, materials, lights, and cameras"
